StartTime,Demand,SettlementPeriod
2024-11-30 11:00:00+00:00,186940,23
2024-11-30 11:30:00+00:00,186778,24
2024-11-30 12:00:00+00:00,187824,25
2024-11-30 12:30:00+00:00,188017,26
2024-11-30 13:00:00+00:00,187413,27
2024-11-30 13:30:00+00:00,187642,28
2024-11-30 14:00:00+00:00,184097,29
2024-11-30 14:30:00+00:00,186382,30
2024-11-30 15:00:00+00:00,189102,31
2024-11-30 15:30:00+00:00,194538,32
2024-11-30 16:00:00+00:00,199390,33
2024-11-30 16:30:00+00:00,206586,34
2024-11-30 17:00:00+00:00,211911,35
2024-11-30 17:30:00+00:00,210700,36
2024-11-30 18:00:00+00:00,206069,37
2024-11-30 18:30:00+00:00,200680,38
2024-11-30 19:00:00+00:00,193570,39
2024-11-30 19:30:00+00:00,187441,40
2024-11-30 20:00:00+00:00,184154,41
2024-11-30 20:30:00+00:00,178343,42
2024-11-30 21:00:00+00:00,170245,43
2024-11-30 21:30:00+00:00,164025,44
2024-11-30 22:00:00+00:00,158190,45
2024-11-30 22:30:00+00:00,152945,46
2024-11-30 23:00:00+00:00,152098,47
2024-11-30 23:30:00+00:00,150789,48
2024-12-01 00:00:00+00:00,151187,1
2024-12-01 00:30:00+00:00,152218,2
2024-12-01 01:00:00+00:00,150690,3
2024-12-01 01:30:00+00:00,149385,4
2024-12-01 02:00:00+00:00,144630,5
2024-12-01 02:30:00+00:00,142323,6
2024-12-01 03:00:00+00:00,146488,7
2024-12-01 03:30:00+00:00,146031,8
2024-12-01 04:00:00+00:00,146171,9
2024-12-01 04:30:00+00:00,145315,10
2024-12-01 05:00:00+00:00,140772,11
2024-12-01 05:30:00+00:00,140863,12
2024-12-01 06:00:00+00:00,141488,13
2024-12-01 06:30:00+00:00,144016,14
2024-12-01 07:00:00+00:00,146277,15
2024-12-01 07:30:00+00:00,148337,16
2024-12-01 08:00:00+00:00,157434,17
2024-12-01 08:30:00+00:00,162098,18
2024-12-01 09:00:00+00:00,172035,19
2024-12-01 09:30:00+00:00,177409,20
2024-12-01 10:00:00+00:00,182097,21
2024-12-01 10:30:00+00:00,182834,22
2024-12-01 11:00:00+00:00,185053,23
2024-12-01 11:30:00+00:00,187974,24
2024-12-01 12:00:00+00:00,190923,25
2024-12-01 12:30:00+00:00,195084,26
2024-12-01 13:00:00+00:00,195322,27
2024-12-01 13:30:00+00:00,193642,28
2024-12-01 14:00:00+00:00,193573,29
2024-12-01 14:30:00+00:00,196302,30
2024-12-01 15:00:00+00:00,199769,31
2024-12-01 15:30:00+00:00,206582,32
2024-12-01 16:00:00+00:00,216209,33
2024-12-01 16:30:00+00:00,221167,34
2024-12-01 17:00:00+00:00,227499,35
2024-12-01 17:30:00+00:00,225507,36
2024-12-01 18:00:00+00:00,223690,37
2024-12-01 18:30:00+00:00,217580,38
2024-12-01 19:00:00+00:00,209485,39
2024-12-01 19:30:00+00:00,202680,40
2024-12-01 20:00:00+00:00,197738,41
2024-12-01 20:30:00+00:00,190707,42
2024-12-01 21:00:00+00:00,182608,43
2024-12-01 21:30:00+00:00,174786,44
2024-12-01 22:00:00+00:00,170822,45
2024-12-01 22:30:00+00:00,164751,46
2024-12-01 23:00:00+00:00,156005,47
2024-12-01 23:30:00+00:00,154558,48
2024-12-02 00:00:00+00:00,151380,1
2024-12-02 00:30:00+00:00,153930,2
2024-12-02 01:00:00+00:00,147455,3
2024-12-02 01:30:00+00:00,146223,4
2024-12-02 02:00:00+00:00,144741,5
2024-12-02 02:30:00+00:00,146503,6
2024-12-02 03:00:00+00:00,143578,7
2024-12-02 03:30:00+00:00,143203,8
2024-12-02 04:00:00+00:00,141060,9
2024-12-02 04:30:00+00:00,140472,10
2024-12-02 05:00:00+00:00,142642,11
2024-12-02 05:30:00+00:00,147649,12
2024-12-02 06:00:00+00:00,160986,13
2024-12-02 06:30:00+00:00,178027,14
2024-12-02 07:00:00+00:00,193851,15
2024-12-02 07:30:00+00:00,202526,16
2024-12-02 08:00:00+00:00,208830,17
2024-12-02 08:30:00+00:00,210440,18
2024-12-02 09:00:00+00:00,214483,19
2024-12-02 09:30:00+00:00,215219,20
2024-12-02 10:00:00+00:00,214710,21
2024-12-02 10:30:00+00:00,212009,22
2024-12-02 11:00:00+00:00,214066,23
2024-12-02 11:30:00+00:00,215925,24
2024-12-02 12:00:00+00:00,218537,25
2024-12-02 12:30:00+00:00,221484,26
2024-12-02 13:00:00+00:00,220492,27
2024-12-02 13:30:00+00:00,223462,28
2024-12-02 14:00:00+00:00,227778,29
2024-12-02 14:30:00+00:00,233795,30
2024-12-02 15:00:00+00:00,234864,31
2024-12-02 15:30:00+00:00,238351,32
2024-12-02 16:00:00+00:00,246041,33
2024-12-02 16:30:00+00:00,252550,34
2024-12-02 17:00:00+00:00,253617,35
2024-12-02 17:30:00+00:00,252599,36
2024-12-02 18:00:00+00:00,249354,37
2024-12-02 18:30:00+00:00,245594,38
2024-12-02 19:00:00+00:00,245350,39
2024-12-02 19:30:00+00:00,239158,40
2024-12-02 20:00:00+00:00,230485,41
2024-12-02 20:30:00+00:00,222532,42
2024-12-02 21:00:00+00:00,213387,43
2024-12-02 21:30:00+00:00,203761,44
2024-12-02 22:00:00+00:00,195427,45
2024-12-02 22:30:00+00:00,188555,46
2024-12-02 23:00:00+00:00,178479,47
2024-12-02 23:30:00+00:00,172698,48
2024-12-03 00:00:00+00:00,171289,1
2024-12-03 00:30:00+00:00,169161,2
2024-12-03 01:00:00+00:00,168878,3
2024-12-03 01:30:00+00:00,166851,4
2024-12-03 02:00:00+00:00,163619,5
2024-12-03 02:30:00+00:00,163681,6
2024-12-03 03:00:00+00:00,162488,7
2024-12-03 03:30:00+00:00,162237,8
2024-12-03 04:00:00+00:00,156999,9
2024-12-03 04:30:00+00:00,157289,10
2024-12-03 05:00:00+00:00,153623,11
2024-12-03 05:30:00+00:00,164630,12
2024-12-03 06:00:00+00:00,186381,13
2024-12-03 06:30:00+00:00,202596,14
2024-12-03 07:00:00+00:00,215768,15
2024-12-03 07:30:00+00:00,226814,16
2024-12-03 08:00:00+00:00,234369,17
2024-12-03 08:30:00+00:00,237154,18
2024-12-03 09:00:00+00:00,241234,19
2024-12-03 09:30:00+00:00,239657,20
2024-12-03 10:00:00+00:00,238326,21
2024-12-03 10:30:00+00:00,237414,22
2024-12-03 11:00:00+00:00,234540,23
2024-12-03 11:30:00+00:00,236124,24
2024-12-03 12:00:00+00:00,238195,25
2024-12-03 12:30:00+00:00,237439,26
2024-12-03 13:00:00+00:00,237066,27
2024-12-03 13:30:00+00:00,236522,28
2024-12-03 14:00:00+00:00,234807,29
2024-12-03 14:30:00+00:00,235103,30
2024-12-03 15:00:00+00:00,237669,31
2024-12-03 15:30:00+00:00,243909,32
2024-12-03 16:00:00+00:00,250476,33
2024-12-03 16:30:00+00:00,256804,34
2024-12-03 17:00:00+00:00,258413,35
2024-12-03 17:30:00+00:00,257235,36
2024-12-03 18:00:00+00:00,256486,37
2024-12-03 18:30:00+00:00,253796,38
2024-12-03 19:00:00+00:00,250791,39
2024-12-03 19:30:00+00:00,245889,40
2024-12-03 20:00:00+00:00,240535,41
2024-12-03 20:30:00+00:00,233957,42
2024-12-03 21:00:00+00:00,223766,43
2024-12-03 21:30:00+00:00,213273,44
2024-12-03 22:00:00+00:00,206756,45
2024-12-03 22:30:00+00:00,197490,46
2024-12-03 23:00:00+00:00,190066,47
2024-12-03 23:30:00+00:00,183481,48
2024-12-04 00:00:00+00:00,178284,1
2024-12-04 00:30:00+00:00,181304,2
2024-12-04 01:00:00+00:00,180510,3
2024-12-04 01:30:00+00:00,181108,4
2024-12-04 02:00:00+00:00,180047,5
2024-12-04 02:30:00+00:00,179321,6
2024-12-04 03:00:00+00:00,181425,7
2024-12-04 03:30:00+00:00,180119,8
2024-12-04 04:00:00+00:00,177013,9
2024-12-04 04:30:00+00:00,177027,10
2024-12-04 05:00:00+00:00,180765,11
2024-12-04 05:30:00+00:00,189180,12
2024-12-04 06:00:00+00:00,193373,13
2024-12-04 06:30:00+00:00,208137,14
2024-12-04 07:00:00+00:00,221835,15
2024-12-04 07:30:00+00:00,230177,16
2024-12-04 08:00:00+00:00,235461,17
2024-12-04 08:30:00+00:00,236300,18
2024-12-04 09:00:00+00:00,242434,19
2024-12-04 09:30:00+00:00,242298,20
2024-12-04 10:00:00+00:00,239928,21
2024-12-04 10:30:00+00:00,238735,22
2024-12-04 11:00:00+00:00,238689,23
2024-12-04 11:30:00+00:00,239049,24
2024-12-04 12:00:00+00:00,237941,25
2024-12-04 12:30:00+00:00,237017,26
2024-12-04 13:00:00+00:00,238868,27
2024-12-04 13:30:00+00:00,240944,28
2024-12-04 14:00:00+00:00,241519,29
2024-12-04 14:30:00+00:00,241667,30
2024-12-04 15:00:00+00:00,243869,31
2024-12-04 15:30:00+00:00,246082,32
2024-12-04 16:00:00+00:00,249429,33
2024-12-04 16:30:00+00:00,252536,34
2024-12-04 17:00:00+00:00,253255,35
2024-12-04 17:30:00+00:00,252072,36
2024-12-04 18:00:00+00:00,252003,37
2024-12-04 18:30:00+00:00,248584,38
2024-12-04 19:00:00+00:00,246624,39
2024-12-04 19:30:00+00:00,244683,40
2024-12-04 20:00:00+00:00,240370,41
2024-12-04 20:30:00+00:00,232247,42
2024-12-04 21:00:00+00:00,220698,43
2024-12-04 21:30:00+00:00,211631,44
2024-12-04 22:00:00+00:00,198814,45
2024-12-04 22:30:00+00:00,188613,46
2024-12-04 23:00:00+00:00,178262,47
2024-12-04 23:30:00+00:00,173311,48
2024-12-05 00:00:00+00:00,168756,1
2024-12-05 00:30:00+00:00,168406,2
2024-12-05 01:00:00+00:00,165776,3
2024-12-05 01:30:00+00:00,161892,4
2024-12-05 02:00:00+00:00,159836,5
2024-12-05 02:30:00+00:00,158452,6
2024-12-05 03:00:00+00:00,152470,7
2024-12-05 03:30:00+00:00,150650,8
2024-12-05 04:00:00+00:00,152404,9
2024-12-05 04:30:00+00:00,155621,10
2024-12-05 05:00:00+00:00,155809,11
2024-12-05 05:30:00+00:00,158502,12
2024-12-05 06:00:00+00:00,179131,13
2024-12-05 06:30:00+00:00,196112,14
2024-12-05 07:00:00+00:00,209082,15
2024-12-05 07:30:00+00:00,216658,16
2024-12-05 08:00:00+00:00,219722,17
2024-12-05 08:30:00+00:00,219772,18
2024-12-05 09:00:00+00:00,221970,19
2024-12-05 09:30:00+00:00,221514,20
2024-12-05 10:00:00+00:00,223337,21
2024-12-05 10:30:00+00:00,43062,22
2024-12-05 11:00:00+00:00,44370,23
2024-12-05 11:30:00+00:00,75831,24
2024-12-05 12:00:00+00:00,223100,25
2024-12-05 12:30:00+00:00,220622,26
2024-12-05 13:00:00+00:00,220008,27
2024-12-05 13:30:00+00:00,219969,28
2024-12-05 14:00:00+00:00,219712,29
2024-12-05 14:30:00+00:00,219915,30
2024-12-05 15:00:00+00:00,218502,31
2024-12-05 15:30:00+00:00,225413,32
2024-12-05 16:00:00+00:00,231890,33
2024-12-05 16:30:00+00:00,234620,34
2024-12-05 17:00:00+00:00,237668,35
2024-12-05 17:30:00+00:00,236814,36
2024-12-05 18:00:00+00:00,235728,37
2024-12-05 18:30:00+00:00,227987,38
2024-12-05 19:00:00+00:00,224597,39
2024-12-05 19:30:00+00:00,216656,40
2024-12-05 20:00:00+00:00,209558,41
2024-12-05 20:30:00+00:00,202747,42
2024-12-05 21:00:00+00:00,196040,43
2024-12-05 21:30:00+00:00,190905,44
2024-12-05 22:00:00+00:00,183138,45
2024-12-05 22:30:00+00:00,179395,46
2024-12-05 23:00:00+00:00,165810,47
2024-12-05 23:30:00+00:00,162661,48
2024-12-06 00:00:00+00:00,27135,1
2024-12-07 00:00:00+00:00,166693,1
2024-12-07 00:30:00+00:00,166737,2
2024-12-07 01:00:00+00:00,163233,3
2024-12-07 01:30:00+00:00,159179,4
2024-12-07 02:00:00+00:00,155721,5
2024-12-07 02:30:00+00:00,154683,6
2024-12-07 03:00:00+00:00,152970,7
2024-12-07 03:30:00+00:00,152557,8
2024-12-07 04:00:00+00:00,148301,9
2024-12-07 04:30:00+00:00,148590,10
2024-12-07 05:00:00+00:00,153361,11
2024-12-07 05:30:00+00:00,151401,12
2024-12-07 06:00:00+00:00,157507,13
2024-12-07 06:30:00+00:00,161217,14
2024-12-07 07:00:00+00:00,170411,15
2024-12-07 07:30:00+00:00,172760,16
2024-12-07 08:00:00+00:00,178781,17
2024-12-07 08:30:00+00:00,180812,18
2024-12-07 09:00:00+00:00,184282,19
2024-12-07 09:30:00+00:00,187718,20
2024-12-07 10:00:00+00:00,191203,21
2024-12-07 10:30:00+00:00,195722,22
2024-12-07 11:00:00+00:00,198203,23
2024-12-07 11:30:00+00:00,200996,24
2024-12-07 12:00:00+00:00,204470,25
2024-12-07 12:30:00+00:00,204840,26
2024-12-07 13:00:00+00:00,205408,27
2024-12-07 13:30:00+00:00,205506,28
2024-12-07 14:00:00+00:00,205047,29
2024-12-07 14:30:00+00:00,207337,30
2024-12-07 15:00:00+00:00,210454,31
2024-12-07 15:30:00+00:00,213663,32
2024-12-07 16:00:00+00:00,216188,33
2024-12-07 16:30:00+00:00,220849,34
2024-12-07 17:00:00+00:00,225636,35
2024-12-07 17:30:00+00:00,225380,36
2024-12-07 18:00:00+00:00,221934,37
2024-12-07 18:30:00+00:00,214920,38
2024-12-07 19:00:00+00:00,208335,39
2024-12-07 19:30:00+00:00,201718,40
2024-12-07 20:00:00+00:00,192926,41
2024-12-07 20:30:00+00:00,187112,42
2024-12-07 21:00:00+00:00,180281,43
2024-12-07 21:30:00+00:00,177972,44
2024-12-07 22:00:00+00:00,174975,45
2024-12-07 22:30:00+00:00,169830,46
2024-12-07 23:00:00+00:00,164970,47
2024-12-07 23:30:00+00:00,162194,48
2024-12-08 00:00:00+00:00,162007,1
2024-12-08 00:30:00+00:00,164178,2
2024-12-08 01:00:00+00:00,161026,3
2024-12-08 01:30:00+00:00,156668,4
2024-12-08 02:00:00+00:00,152843,5
2024-12-08 02:30:00+00:00,152104,6
2024-12-08 03:00:00+00:00,153012,7
2024-12-08 03:30:00+00:00,152183,8
2024-12-08 04:00:00+00:00,149849,9
2024-12-08 04:30:00+00:00,149170,10
2024-12-08 05:00:00+00:00,147979,11
2024-12-08 05:30:00+00:00,148412,12
2024-12-08 06:00:00+00:00,151649,13
2024-12-08 06:30:00+00:00,153374,14
2024-12-08 07:00:00+00:00,159578,15
2024-12-08 07:30:00+00:00,162887,16
2024-12-08 08:00:00+00:00,168889,17
2024-12-08 08:30:00+00:00,172208,18
2024-12-08 09:00:00+00:00,179979,19
2024-12-08 09:30:00+00:00,184084,20
2024-12-08 10:00:00+00:00,187927,21
2024-12-08 10:30:00+00:00,189558,22
2024-12-08 11:00:00+00:00,191917,23
2024-12-08 11:30:00+00:00,194598,24
2024-12-08 12:00:00+00:00,196468,25
2024-12-08 12:30:00+00:00,199273,26
2024-12-08 13:00:00+00:00,200936,27
2024-12-08 13:30:00+00:00,202549,28
2024-12-08 14:00:00+00:00,204058,29
2024-12-08 14:30:00+00:00,206668,30
2024-12-08 15:00:00+00:00,213526,31
2024-12-08 15:30:00+00:00,217307,32
2024-12-08 16:00:00+00:00,227040,33
2024-12-08 16:30:00+00:00,234593,34
2024-12-08 17:00:00+00:00,236659,35
2024-12-08 17:30:00+00:00,235505,36
2024-12-08 18:00:00+00:00,232765,37
2024-12-08 18:30:00+00:00,227199,38
2024-12-08 19:00:00+00:00,221055,39
2024-12-08 19:30:00+00:00,213169,40
2024-12-08 20:00:00+00:00,206642,41
2024-12-08 20:30:00+00:00,200685,42
2024-12-08 21:00:00+00:00,191287,43
2024-12-08 21:30:00+00:00,183316,44
2024-12-08 22:00:00+00:00,178596,45
2024-12-08 22:30:00+00:00,171156,46
2024-12-08 23:00:00+00:00,165560,47
2024-12-08 23:30:00+00:00,162053,48
2024-12-09 00:00:00+00:00,159553,1
2024-12-09 00:30:00+00:00,160512,2
2024-12-09 01:00:00+00:00,160922,3
2024-12-09 01:30:00+00:00,156914,4
2024-12-09 02:00:00+00:00,155169,5
2024-12-09 02:30:00+00:00,154649,6
2024-12-09 03:00:00+00:00,151115,7
2024-12-09 03:30:00+00:00,149343,8
2024-12-09 04:00:00+00:00,145733,9
2024-12-09 04:30:00+00:00,146433,10
2024-12-09 05:00:00+00:00,150033,11
2024-12-09 05:30:00+00:00,155855,12
2024-12-09 06:00:00+00:00,167303,13
2024-12-09 06:30:00+00:00,183091,14
2024-12-09 07:00:00+00:00,203061,15
2024-12-09 07:30:00+00:00,216733,16
2024-12-09 08:00:00+00:00,226894,17
2024-12-09 08:30:00+00:00,229542,18
2024-12-09 09:00:00+00:00,233141,19
2024-12-09 09:30:00+00:00,234450,20
2024-12-09 10:00:00+00:00,232570,21
2024-12-09 10:30:00+00:00,231632,22
2024-12-09 11:00:00+00:00,231896,23
2024-12-09 11:30:00+00:00,231045,24
2024-12-09 12:00:00+00:00,234027,25
2024-12-09 12:30:00+00:00,235118,26
2024-12-09 13:00:00+00:00,236987,27
2024-12-09 13:30:00+00:00,238082,28
2024-12-09 14:00:00+00:00,238796,29
2024-12-09 14:30:00+00:00,238575,30
2024-12-09 15:00:00+00:00,240834,31
2024-12-09 15:30:00+00:00,244252,32
2024-12-09 16:00:00+00:00,252287,33
2024-12-09 16:30:00+00:00,256879,34
2024-12-09 17:00:00+00:00,260927,35
2024-12-09 17:30:00+00:00,259781,36
2024-12-09 18:00:00+00:00,257713,37
2024-12-09 18:30:00+00:00,253943,38
2024-12-09 19:00:00+00:00,248156,39
2024-12-09 19:30:00+00:00,242457,40
2024-12-09 20:00:00+00:00,235234,41
2024-12-09 20:30:00+00:00,227708,42
2024-12-09 21:00:00+00:00,216825,43
2024-12-09 21:30:00+00:00,207813,44
2024-12-09 22:00:00+00:00,198735,45
2024-12-09 22:30:00+00:00,187210,46
2024-12-09 23:00:00+00:00,177424,47
2024-12-09 23:30:00+00:00,172978,48
2024-12-10 00:00:00+00:00,174957,1
2024-12-10 00:30:00+00:00,176405,2
2024-12-10 01:00:00+00:00,175828,3
2024-12-10 01:30:00+00:00,172779,4
2024-12-10 02:00:00+00:00,170887,5
2024-12-10 02:30:00+00:00,169879,6
2024-12-10 03:00:00+00:00,166796,7
2024-12-10 03:30:00+00:00,165269,8
2024-12-10 04:00:00+00:00,162104,9
2024-12-10 04:30:00+00:00,161401,10
2024-12-10 05:00:00+00:00,155796,11
2024-12-10 05:30:00+00:00,164865,12
2024-12-10 06:00:00+00:00,192712,13
2024-12-10 06:30:00+00:00,212700,14
2024-12-10 07:00:00+00:00,231215,15
2024-12-10 07:30:00+00:00,237067,16
2024-12-10 08:00:00+00:00,240539,17
2024-12-10 08:30:00+00:00,243044,18
2024-12-10 09:00:00+00:00,253498,19
2024-12-10 09:30:00+00:00,256458,20
2024-12-10 10:00:00+00:00,256651,21
2024-12-10 10:30:00+00:00,256817,22
2024-12-10 11:00:00+00:00,257112,23
2024-12-10 11:30:00+00:00,257532,24
2024-12-10 12:00:00+00:00,256327,25
2024-12-10 12:30:00+00:00,256313,26
2024-12-10 13:00:00+00:00,254874,27
2024-12-10 13:30:00+00:00,256233,28
2024-12-10 14:00:00+00:00,255169,29
2024-12-10 14:30:00+00:00,254665,30
2024-12-10 15:00:00+00:00,252256,31
2024-12-10 15:30:00+00:00,254303,32
2024-12-10 16:00:00+00:00,259443,33
2024-12-10 16:30:00+00:00,264165,34
2024-12-10 17:00:00+00:00,264810,35
2024-12-10 17:30:00+00:00,265337,36
2024-12-10 18:00:00+00:00,265450,37
2024-12-10 18:30:00+00:00,263070,38
2024-12-10 19:00:00+00:00,257000,39
2024-12-10 19:30:00+00:00,250554,40
2024-12-10 20:00:00+00:00,245251,41
2024-12-10 20:30:00+00:00,236102,42
2024-12-10 21:00:00+00:00,224734,43
2024-12-10 21:30:00+00:00,216150,44
2024-12-10 22:00:00+00:00,209271,45
2024-12-10 22:30:00+00:00,202534,46
2024-12-10 23:00:00+00:00,203109,47
2024-12-10 23:30:00+00:00,200190,48
2024-12-11 00:00:00+00:00,200302,1
2024-12-11 00:30:00+00:00,201398,2
2024-12-11 01:00:00+00:00,198698,3
2024-12-11 01:30:00+00:00,195607,4
2024-12-11 02:00:00+00:00,193852,5
2024-12-11 02:30:00+00:00,192172,6
2024-12-11 03:00:00+00:00,189939,7
2024-12-11 03:30:00+00:00,187909,8
2024-12-11 04:00:00+00:00,188941,9
2024-12-11 04:30:00+00:00,188188,10
2024-12-11 05:00:00+00:00,190969,11
2024-12-11 05:30:00+00:00,196627,12
2024-12-11 06:00:00+00:00,197105,13
2024-12-11 06:30:00+00:00,210109,14
2024-12-11 07:00:00+00:00,227115,15
2024-12-11 07:30:00+00:00,236545,16
2024-12-11 08:00:00+00:00,243176,17
2024-12-11 08:30:00+00:00,245323,18
2024-12-11 09:00:00+00:00,247186,19
2024-12-11 09:30:00+00:00,248362,20
2024-12-11 10:00:00+00:00,250760,21
2024-12-11 10:30:00+00:00,251968,22
2024-12-11 11:00:00+00:00,253986,23
2024-12-11 11:30:00+00:00,251982,24
2024-12-11 12:00:00+00:00,251757,25
2024-12-11 12:30:00+00:00,250852,26
2024-12-11 13:00:00+00:00,252287,27
2024-12-11 13:30:00+00:00,251809,28
2024-12-11 14:00:00+00:00,253251,29
2024-12-11 14:30:00+00:00,254231,30
2024-12-11 15:00:00+00:00,254915,31
2024-12-11 15:30:00+00:00,258990,32
2024-12-11 16:00:00+00:00,261574,33
2024-12-11 16:30:00+00:00,266138,34
2024-12-11 17:00:00+00:00,268772,35
2024-12-11 17:30:00+00:00,267124,36
2024-12-11 18:00:00+00:00,262923,37
2024-12-11 18:30:00+00:00,261005,38
2024-12-11 19:00:00+00:00,255264,39
2024-12-11 19:30:00+00:00,250641,40
2024-12-11 20:00:00+00:00,243323,41
2024-12-11 20:30:00+00:00,239014,42
2024-12-11 21:00:00+00:00,228306,43
2024-12-11 21:30:00+00:00,221816,44
2024-12-11 22:00:00+00:00,209699,45
2024-12-11 22:30:00+00:00,205289,46
2024-12-11 23:00:00+00:00,202930,47
2024-12-11 23:30:00+00:00,200098,48
2024-12-12 00:00:00+00:00,199355,1
2024-12-12 00:30:00+00:00,199411,2
2024-12-12 01:00:00+00:00,199324,3
2024-12-12 01:30:00+00:00,198288,4
2024-12-12 02:00:00+00:00,195559,5
2024-12-12 02:30:00+00:00,195307,6
2024-12-12 03:00:00+00:00,195709,7
2024-12-12 03:30:00+00:00,194439,8
2024-12-12 04:00:00+00:00,192751,9
2024-12-12 04:30:00+00:00,195072,10
2024-12-12 05:00:00+00:00,196926,11
2024-12-12 05:30:00+00:00,201076,12
2024-12-12 06:00:00+00:00,204561,13
2024-12-12 06:30:00+00:00,212657,14
2024-12-12 07:00:00+00:00,231480,15
2024-12-12 07:30:00+00:00,239698,16
2024-12-12 08:00:00+00:00,246098,17
2024-12-12 08:30:00+00:00,247194,18
2024-12-12 09:00:00+00:00,249805,19
2024-12-12 09:30:00+00:00,249255,20
2024-12-12 10:00:00+00:00,249071,21
2024-12-12 10:30:00+00:00,250547,22
2024-12-12 11:00:00+00:00,252523,23
2024-12-12 11:30:00+00:00,252707,24
2024-12-12 12:00:00+00:00,252684,25
2024-12-12 12:30:00+00:00,249911,26
2024-12-12 13:00:00+00:00,248816,27
2024-12-12 13:30:00+00:00,248602,28
2024-12-12 14:00:00+00:00,246503,29
2024-12-12 14:30:00+00:00,244968,30
2024-12-12 15:00:00+00:00,246908,31
2024-12-12 15:30:00+00:00,252156,32
2024-12-12 16:00:00+00:00,255075,33
2024-12-12 16:30:00+00:00,257485,34
2024-12-12 17:00:00+00:00,258292,35
2024-12-12 17:30:00+00:00,258062,36
2024-12-12 18:00:00+00:00,259425,37
2024-12-12 18:30:00+00:00,256532,38
2024-12-12 19:00:00+00:00,250554,39
2024-12-12 19:30:00+00:00,246262,40
2024-12-12 20:00:00+00:00,237835,41
2024-12-12 20:30:00+00:00,230527,42
2024-12-12 21:00:00+00:00,220634,43
2024-12-12 21:30:00+00:00,216470,44
2024-12-12 22:00:00+00:00,205320,45
2024-12-12 22:30:00+00:00,201957,46
2024-12-12 23:00:00+00:00,197625,47
2024-12-12 23:30:00+00:00,194469,48
2024-12-13 00:00:00+00:00,32401,1
2024-12-14 00:00:00+00:00,178924,1
2024-12-14 00:30:00+00:00,177301,2
2024-12-14 01:00:00+00:00,173842,3
2024-12-14 01:30:00+00:00,169323,4
2024-12-14 02:00:00+00:00,164498,5
2024-12-14 02:30:00+00:00,165523,6
2024-12-14 03:00:00+00:00,162891,7
2024-12-14 03:30:00+00:00,161309,8
2024-12-14 04:00:00+00:00,160413,9
2024-12-14 04:30:00+00:00,157399,10
2024-12-14 05:00:00+00:00,155702,11
2024-12-14 05:30:00+00:00,156873,12
2024-12-14 06:00:00+00:00,160825,13
2024-12-14 06:30:00+00:00,166233,14
2024-12-14 07:00:00+00:00,172802,15
2024-12-14 07:30:00+00:00,180313,16
2024-12-14 08:00:00+00:00,191913,17
2024-12-14 08:30:00+00:00,196965,18
2024-12-14 09:00:00+00:00,204762,19
2024-12-14 09:30:00+00:00,203248,20
2024-12-14 10:00:00+00:00,201975,21
2024-12-14 10:30:00+00:00,201340,22
2024-12-14 11:00:00+00:00,198301,23
2024-12-14 11:30:00+00:00,196853,24
2024-12-14 12:00:00+00:00,195722,25
2024-12-14 12:30:00+00:00,195425,26
2024-12-14 13:00:00+00:00,195839,27
2024-12-14 13:30:00+00:00,195670,28
2024-12-14 14:00:00+00:00,198073,29
2024-12-14 14:30:00+00:00,201399,30
2024-12-14 15:00:00+00:00,208475,31
2024-12-14 15:30:00+00:00,214865,32
